2026-02-10 19:29:40 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 00:09:06 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 00:09:06 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 00:09:06 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 00:09:06 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 00:09:06 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 00:09:06 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 00:09:06 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 00:09:06 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 00:09:06 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 00:09:06 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 00:09:06 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 00:09:06 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 00:09:06 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 00:09:06 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 00:09:06 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 00:09:12 | INFO | 3ba35c09-8ce4-4ca0-8beb-071c8abf4687 | 2 | POST /api/v1/terminal/auto/logout | 200 | 120.29ms | POST /api/v1/terminal/auto/logout - 200 - 120.29ms
2026-02-11 00:09:18 | INFO | 32797ea4-b047-4613-8acd-a1734e61602d | anonymous | OPTIONS /api/v1/auth/login | 200 | 0.13ms | OPTIONS /api/v1/auth/login - 200 - 0.13ms
2026-02-11 00:09:18 | INFO | d3f7ad12-b932-487a-a769-9389fc97099e | anonymous | POST /api/v1/auth/login | 200 | 193.46ms | POST /api/v1/auth/login - 200 - 193.46ms
2026-02-11 00:09:18 | INFO | c865e96a-1456-4926-8701-926fbd0302e0 | 2 | GET /api/v1/terminal/auto/instances | 200 | 31.29ms | GET /api/v1/terminal/auto/instances - 200 - 31.29ms
2026-02-11 00:09:19 | INFO | bffd670b-236f-47b6-8571-243d0d753c36 | 2 | GET /api/v1/terminal/auto/instances | 200 | 5.55ms | GET /api/v1/terminal/auto/instances - 200 - 5.55ms
2026-02-11 00:09:50 | INFO | b70ca163-a869-46aa-a8fc-92f133b83917 | 2 | POST /api/v1/terminal/auto/deploy | 201 | 77.45ms | POST /api/v1/terminal/auto/deploy - 201 - 77.45ms
2026-02-11 00:15:18 | INFO | 0d5cad9a-25aa-452a-9d7b-b1f71f2b290c | 2 | GET /api/v1/terminal/auto/instances | 200 | 25.15ms | GET /api/v1/terminal/auto/instances - 200 - 25.15ms
2026-02-11 00:15:18 | INFO | f62cda15-bcc8-4004-abd1-cf2542073e23 | 2 | GET /api/v1/terminal/auto/instances | 200 | 8.93ms | GET /api/v1/terminal/auto/instances - 200 - 8.93ms
2026-02-11 00:15:18 | INFO | ed1ce337-c74a-4f6b-8606-89b6a5ecc0b6 | 2 | GET /api/v1/terminal/auto/instances | 200 | 21.39ms | GET /api/v1/terminal/auto/instances - 200 - 21.39ms
2026-02-11 00:15:18 | INFO | d5d9f83e-2b1f-4e12-9573-fbe6c8d72159 | 2 | GET /api/v1/terminal/auto/instances | 200 | 7.55ms | GET /api/v1/terminal/auto/instances - 200 - 7.55ms
2026-02-11 00:16:24 | INFO | e4c8a8d1-e2da-4dbe-b871-215c5be16701 | anonymous | GET /api/v1/terminal/auto/instances | 403 | 0.81ms | GET /api/v1/terminal/auto/instances - 403 - 0.81ms
2026-02-11 00:16:26 | INFO | d07bb9c3-f505-4310-b3b0-76e8d5a8d3a5 | 2 | GET /api/v1/terminal/auto/instances | 200 | 9.44ms | GET /api/v1/terminal/auto/instances - 200 - 9.44ms
2026-02-11 00:16:26 | INFO | aeff6751-8612-43da-9fdf-c0e6aa1efb4d | 2 | GET /api/v1/terminal/auto/instances | 200 | 8.21ms | GET /api/v1/terminal/auto/instances - 200 - 8.21ms
2026-02-11 00:16:26 | INFO | 39a9ee73-fbef-4749-b1a6-a1af22acb2eb | 2 | GET /api/v1/terminal/auto/instances | 200 | 6.05ms | GET /api/v1/terminal/auto/instances - 200 - 6.05ms
2026-02-11 00:16:26 | INFO | 84aa298b-a73b-44fc-825f-1a3fb737905d | 2 | GET /api/v1/terminal/auto/instances | 200 | 16.19ms | GET /api/v1/terminal/auto/instances - 200 - 16.19ms
2026-02-11 00:27:09 | INFO | edac506d-9c3f-4202-b6c6-427bef0a0368 | anonymous | GET /api/v1/terminal/auto/instances | 403 | 0.54ms | GET /api/v1/terminal/auto/instances - 403 - 0.54ms
2026-02-11 00:28:08 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 00:28:08 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 00:28:08 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-11 00:28:08 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 00:28:08 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 00:28:08 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-11 00:30:39 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 00:30:39 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 00:30:39 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 00:30:39 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 00:30:39 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 00:30:39 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 00:30:39 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 00:30:39 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 00:30:39 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 00:30:39 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 00:30:39 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 00:30:39 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 00:30:39 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 00:30:39 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 00:30:39 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 00:30:39 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 00:30:47 | INFO | 6a3a6417-e2d7-4291-b9c8-08088d76ef0b | 2 | GET /api/v1/terminal/auto/instances | 200 | 70.75ms | GET /api/v1/terminal/auto/instances - 200 - 70.75ms
2026-02-11 00:30:47 | INFO | ec202aa1-b846-4d43-a2dd-21338f5e3ec9 | 2 | GET /api/v1/terminal/auto/instances | 200 | 4.87ms | GET /api/v1/terminal/auto/instances - 200 - 4.87ms
2026-02-11 00:30:47 | INFO | 71ac674c-f3f8-4366-a1ab-5d4b7a75c68c | 2 | GET /api/v1/terminal/auto/instances | 200 | 4.98ms | GET /api/v1/terminal/auto/instances - 200 - 4.98ms
2026-02-11 00:30:47 | INFO | ffbd23a6-f00c-4304-b5a6-bdea033d4764 | 2 | GET /api/v1/terminal/auto/instances | 200 | 5.16ms | GET /api/v1/terminal/auto/instances - 200 - 5.16ms
2026-02-11 00:30:55 | ERROR | unknown | 2 | POST /api/v1/terminal/auto/instances/8/control | - | -ms | Unhandled exception: AttributeError: 'TerminalService' object has no attribute 'pause_instance'
2026-02-11 00:30:55 | ERROR | unknown | 2 | POST /api/v1/terminal/auto/instances/8/control | - | -ms | Unhandled exception: AttributeError: 'TerminalService' object has no attribute 'pause_instance'
2026-02-11 00:31:02 | INFO | 03a653b3-95c4-411e-9c29-cb386c873427 | 2 | POST /api/v1/terminal/auto/logout | 200 | 2.06ms | POST /api/v1/terminal/auto/logout - 200 - 2.06ms
2026-02-11 00:31:20 | INFO | 902f1197-dffc-48c7-9213-bbd20c8464e0 | anonymous | OPTIONS /api/v1/auth/login | 200 | 0.16ms | OPTIONS /api/v1/auth/login - 200 - 0.16ms
2026-02-11 00:31:20 | INFO | c4a5d1ee-9e65-4e51-a7de-8dcfa12d81ba | anonymous | POST /api/v1/auth/login | 200 | 183.14ms | POST /api/v1/auth/login - 200 - 183.14ms
2026-02-11 00:31:20 | INFO | 06dc9737-1f71-40a4-9f8e-f6ac28d7e095 | 2 | GET /api/v1/terminal/auto/instances | 200 | 4.89ms | GET /api/v1/terminal/auto/instances - 200 - 4.89ms
2026-02-11 00:31:21 | INFO | 0cdda5ea-1295-4c72-b106-840e9fdc0935 | 2 | GET /api/v1/terminal/auto/instances | 200 | 63.79ms | GET /api/v1/terminal/auto/instances - 200 - 63.79ms
2026-02-11 00:31:56 | INFO | 6c5b5b6a-0eb4-4c71-8b46-b15e8c6e9970 | 2 | POST /api/v1/terminal/auto/deploy | 201 | 132.81ms | POST /api/v1/terminal/auto/deploy - 201 - 132.81ms
2026-02-11 00:31:57 | INFO | 1a678d06-eae0-4a04-8ca1-688ea478d7c5 | 2 | POST /api/v1/terminal/auto/deploy | 201 | 41.01ms | POST /api/v1/terminal/auto/deploy - 201 - 41.01ms
2026-02-11 00:32:13 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 00:32:13 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 00:32:13 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-11 01:12:04 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:12:04 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:12:04 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:12:04 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:12:04 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:12:04 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:12:04 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:12:04 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:12:04 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:12:04 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:12:04 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:12:04 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:12:04 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:12:04 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:12:04 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:12:04 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:12:32 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:12:32 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:12:32 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:12:32 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:12:32 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:12:32 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:12:32 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:12:32 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:12:32 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:12:32 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:12:32 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:12:32 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:12:32 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:12:32 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:12:32 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:12:32 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:12:57 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 01:12:57 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 01:12:57 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-11 01:12:57 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 01:12:57 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 01:12:57 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-11 01:12:57 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 01:12:57 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 01:12:57 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-11 01:12:57 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 01:12:57 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 01:12:57 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-11 01:13:10 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:13:10 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:13:10 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:13:10 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:13:10 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:13:10 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:13:10 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:13:10 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:13:10 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:13:10 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:13:10 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:13:10 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:13:10 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:13:10 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:13:10 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:13:10 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:13:17 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 01:13:17 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 01:13:17 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 01:13:17 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 01:13:17 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 01:13:17 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 01:13:17 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 01:13:17 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-11 01:13:17 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-11 01:13:17 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 01:13:17 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-11 01:13:17 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-11 01:13:57 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:13:57 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:13:57 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:13:57 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:13:57 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:13:57 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:13:57 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:13:57 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:13:57 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:13:57 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:13:57 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:13:57 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:13:57 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:13:57 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:13:57 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:13:57 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:14:14 | INFO | 6768c7a6-29ac-459e-b8e9-fbd96cf18be1 | anonymous | OPTIONS /api/v1/auth/login | 200 | 0.1ms | OPTIONS /api/v1/auth/login - 200 - 0.1ms
2026-02-11 01:14:14 | INFO | ed9147ba-ef2b-4adc-9f56-7d545aaa6470 | anonymous | POST /api/v1/auth/login | 200 | 236.09ms | POST /api/v1/auth/login - 200 - 236.09ms
2026-02-11 01:14:14 | INFO | 416d7acb-3ec3-4e9b-b1cf-802dca89bcc2 | 2 | GET /api/v1/terminal/auto/instances | 200 | 42.57ms | GET /api/v1/terminal/auto/instances - 200 - 42.57ms
2026-02-11 01:14:14 | INFO | 10b4fa2c-cb28-437b-baa8-de9f51d773fe | 2 | GET /api/v1/terminal/auto/instances | 200 | 4.63ms | GET /api/v1/terminal/auto/instances - 200 - 4.63ms
2026-02-11 01:14:42 | INFO | 8c135eca-7943-431e-b259-aaac9de60150 | 2 | POST /api/v1/terminal/auto/deploy | 201 | 72.17ms | POST /api/v1/terminal/auto/deploy - 201 - 72.17ms
2026-02-11 01:15:05 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 01:15:05 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 01:15:05 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 01:15:05 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 01:15:05 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-11 01:15:05 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-11 01:15:05 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 01:15:05 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 01:15:05 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-11 01:54:07 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:54:07 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:54:07 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:54:07 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:54:07 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:54:07 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:54:07 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:54:07 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:54:08 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:54:08 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:54:08 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:54:08 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:54:08 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:54:08 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:54:08 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:54:08 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:54:13 | INFO | c12d6597-6ea0-44f5-8d02-b5ace718310c | anonymous | OPTIONS /api/v1/auth/login | 200 | 0.12ms | OPTIONS /api/v1/auth/login - 200 - 0.12ms
2026-02-11 01:54:13 | INFO | df92aa3e-5da2-4feb-8166-f0308ae9e114 | anonymous | POST /api/v1/auth/login | 200 | 330.61ms | POST /api/v1/auth/login - 200 - 330.61ms
2026-02-11 01:54:13 | INFO | 0d01b45f-3339-429b-8082-64f1bc838325 | 2 | GET /api/v1/terminal/auto/instances | 200 | 67.06ms | GET /api/v1/terminal/auto/instances - 200 - 67.06ms
2026-02-11 01:54:13 | INFO | a52811b7-0b64-4559-8671-13af25804ef2 | 2 | GET /api/v1/terminal/auto/instances | 200 | 11.31ms | GET /api/v1/terminal/auto/instances - 200 - 11.31ms
2026-02-11 01:54:46 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 01:54:46 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 01:54:46 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 01:54:46 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 01:54:46 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 01:54:46 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 01:54:46 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-11 01:54:46 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-11 01:54:46 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-11 01:55:04 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:55:04 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:55:04 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:55:04 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:55:04 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:55:04 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:55:04 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:55:04 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:55:05 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:55:05 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:55:05 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:55:05 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:55:05 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:55:05 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:55:05 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:55:05 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:55:11 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 01:55:11 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 01:55:11 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 01:55:11 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 01:55:11 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-11 01:55:11 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-11 01:55:11 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 01:55:11 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 01:55:11 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-11 01:55:11 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 01:55:11 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 01:55:11 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-11 01:56:18 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:56:18 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:56:18 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:56:18 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:56:18 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:56:18 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:56:18 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 01:56:18 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 01:56:19 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:56:19 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:56:19 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:56:19 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:56:19 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:56:19 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:56:19 | INFO | - | - | - - | - | -ms | ✅ Database initialized
2026-02-11 01:56:19 | INFO | - | - | - - | - | -ms | ✅ Redis initialized
2026-02-11 01:56:32 | INFO | 6897318c-f79b-44c3-8bc4-b10c3133ac7a | anonymous | POST /api/v1/auth/login | 200 | 1524.54ms | POST /api/v1/auth/login - 200 - 1524.54ms
2026-02-11 01:56:32 | INFO | f13f1ad3-bf9c-4f50-a16f-5508da174a7d | 2 | GET /api/v1/terminal/auto/instances | 200 | 75.1ms | GET /api/v1/terminal/auto/instances - 200 - 75.1ms
2026-02-11 01:56:32 | INFO | 83258257-4e31-4379-a490-834017843cbc | 2 | GET /api/v1/terminal/auto/instances | 200 | 17.73ms | GET /api/v1/terminal/auto/instances - 200 - 17.73ms
2026-02-11 01:57:01 | INFO | bad1e8a6-82e3-45d5-990b-998e63615c0b | 2 | POST /api/v1/terminal/auto/deploy | 201 | 120.94ms | POST /api/v1/terminal/auto/deploy - 201 - 120.94ms
2026-02-11 01:57:31 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 01:57:31 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 01:57:31 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-11 01:57:31 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 01:57:31 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 01:57:31 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-11 01:57:31 | INFO | - | - | - - | - | -ms | 🛑 Shutting down application...
2026-02-11 01:57:31 | INFO | - | - | - - | - | -ms | ✅ Redis closed
2026-02-11 01:57:31 | INFO | - | - | - - | - | -ms | ✅ Database closed
2026-02-11 02:14:55 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 02:14:55 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 02:14:55 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 02:14:55 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 02:14:55 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 02:14:55 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 02:14:55 | INFO | - | - | - - | - | -ms | Logging initialized - Environment: development
2026-02-11 02:14:55 | INFO | - | - | - - | - | -ms | 🚀 Starting application...
2026-02-11 02:14:55 | INFO | - | - | - - | - | -ms | ✅ Database initialized
